"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @costa_rui: Educar para Transformar - Um Pacto pela Educação da Bahia! Podemos contar com vc? 
Todos juntos! @educacaobahia",FALSE,0,NA,2017-02-04 18:13:01,FALSE,NA,"827943054514470912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isafaceangel",9,TRUE,FALSE,NA,NA
"RT @costa_rui: A transformação na educação acontece pela participação de todos. https://t.co/pqH3yAvPew",FALSE,0,NA,2017-02-04 18:12:32,FALSE,NA,"827942935790493696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isafaceangel",4,TRUE,FALSE,NA,NA
"RT @costa_rui: Se a família participa de perto da educação, o resultado é garantido.
Escola Pingo de Gente #LicínioDeAlmeida https://t.co/4…",FALSE,0,NA,2017-02-04 18:01:50,FALSE,NA,"827940240828559360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isafaceangel",4,TRUE,FALSE,NA,NA
"RT @costa_rui: Qualidade em sala de aula + parceria entre professores, alunos e família. 
Escola Pingo de Gente, #LicínioDeAlmeida https://…",FALSE,0,NA,2017-02-04 17:57:40,FALSE,NA,"827939194043514880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guy_ferreira",4,TRUE,FALSE,NA,NA
"RT @costa_rui: Muito carinho por aqui! #LicínioDeAlmeida https://t.co/sx4wh2Zvwv",FALSE,0,NA,2017-02-04 17:55:57,FALSE,NA,"827938758741938176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silasgabriel05",6,TRUE,FALSE,NA,NA
"RT @costa_rui: Quanto mais eu vejo obras prontas, mais determinado eu fico. A crise existe, mas dá pra fazer! #planejamento #LicínioDeAlmei…",FALSE,0,NA,2017-02-04 17:55:48,FALSE,NA,"827938723153244160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silasgabriel05",13,TRUE,FALSE,NA,NA
"RT @costa_rui: Povo feliz! Trabalho feito com muita responsabilidade e satisfação. https://t.co/IuOrGaD2KP",FALSE,0,NA,2017-02-04 17:48:33,FALSE,NA,"827936898236686340",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DirlaneQueiroz",3,TRUE,FALSE,NA,NA
"RT @costa_rui: Mais uma entrega de obra pra levar água aos baianos. #LicínioDeAlmeida https://t.co/kJP78fal2t",FALSE,0,NA,2017-02-04 17:48:30,FALSE,NA,"827936886006095873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DirlaneQueiroz",10,TRUE,FALSE,NA,NA
"RT @costa_rui: Quanto mais eu vejo obras prontas, mais determinado eu fico. A crise existe, mas dá pra fazer! #planejamento #LicínioDeAlmei…",FALSE,0,NA,2017-02-04 17:48:17,FALSE,NA,"827936832360968196",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DirlaneQueiroz",13,TRUE,FALSE,NA,NA
"RT @costa_rui: Dever cumprido! Satisfação do povo garantida. #LicínioDeAlmeida https://t.co/ioDFSKLfJV",FALSE,0,NA,2017-02-04 17:48:11,FALSE,NA,"827936807572668420",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DirlaneQueiroz",3,TRUE,FALSE,NA,NA
"RT @costa_rui: Obra que significa dignidade e qualidade de vida para as famílias da cidade. #Ipiau  #esgotamentosanitário https://t.co/h5WI…",FALSE,0,NA,2017-02-04 17:42:47,FALSE,NA,"827935447674454017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nesmarsilva",5,TRUE,FALSE,NA,NA
"RT @costa_rui: Muito carinho por aqui! #LicínioDeAlmeida https://t.co/sx4wh2Zvwv",FALSE,0,NA,2017-02-04 17:40:20,FALSE,NA,"827934830721638400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nesmarsilva",6,TRUE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 17:39:06,FALSE,NA,"827934521597259777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CleydeRoncarati",64,TRUE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 17:24:22,FALSE,NA,"827930813182390272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","terezagurgel",64,TRUE,FALSE,NA,NA
"RT @costa_rui: Bom dia! Que o sentimento de irmandade e união volte a contagiar o Brasil. https://t.co/GS5BbgvA1o",FALSE,0,NA,2017-02-04 17:20:26,FALSE,NA,"827929822873657344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alissousa",47,TRUE,FALSE,NA,NA
"@costa_rui Isso é tortura psicológica, a gente pedir uma ajuda e ela ser negada,ignorada,Eu não queria está passando por isso.",FALSE,0,"costa_rui",2017-02-04 17:15:38,FALSE,"827903663859433472","827928616294088704","68466700","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lucineidedelim2",0,FALSE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 17:14:49,FALSE,NA,"827928408155967488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BleyLacerda",64,TRUE,FALSE,NA,NA
"@costa_rui O Sr.Sabe o q é está com a mente tranquila?!O Sr sabe o q é passar 1 fim de sem. se divertindo?!À uma semana eu n sei o q é isso.",FALSE,0,"costa_rui",2017-02-04 17:11:13,FALSE,"827903663859433472","827927504929316866","68466700","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lucineidedelim2",0,FALSE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 17:05:32,FALSE,NA,"827926072599666688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EuRobo36",64,TRUE,FALSE,NA,NA
"RT @costa_rui: Mais uma entrega de obra pra levar água aos baianos. #LicínioDeAlmeida https://t.co/kJP78fal2t",FALSE,0,NA,2017-02-04 17:05:06,FALSE,NA,"827925963832958976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rodolphozippo",10,TRUE,FALSE,NA,NA
"@segurancaBA  Boa tarde assessoria. Vocês não tem nenhuma informação acerca da nomeação dos 15 Delegados? A Bahia carece @costa_rui",FALSE,0,"segurancaBA",2017-02-04 17:00:57,FALSE,"827918942605815812","827924917823881220","31216774","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Camilabasouza",1,FALSE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 16:58:07,FALSE,NA,"827924206058889216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeCommunard",64,TRUE,FALSE,NA,NA
"RT @costa_rui: Mais uma entrega de obra pra levar água aos baianos. #LicínioDeAlmeida https://t.co/kJP78fal2t",FALSE,0,NA,2017-02-04 16:57:19,FALSE,NA,"827924005562769409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaqueswagner",10,TRUE,FALSE,NA,NA
"RT @costa_rui: Quanto mais eu vejo obras prontas, mais determinado eu fico. A crise existe, mas dá pra fazer! #planejamento #LicínioDeAlmei…",FALSE,0,NA,2017-02-04 16:57:06,FALSE,NA,"827923949942165504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaqueswagner",13,TRUE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 16:55:24,FALSE,NA,"827923522131546112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SilvioCTalavera",64,TRUE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 16:51:28,FALSE,NA,"827922533362065408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","albertosalesadv",64,TRUE,FALSE,NA,NA
"Sistemas de abastecimento ampliam oferta de água tratada em Licínio de Almeida - https://t.co/y1SgtPR4dG  @costa_rui https://t.co/4Qj2GFg3yh",FALSE,0,NA,2017-02-04 16:50:15,FALSE,NA,"827922224485105665",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tpgbi",0,FALSE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 16:48:31,FALSE,NA,"827921788789280769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JotaKar",64,TRUE,FALSE,NA,NA
"RT @AfonsoFlorence: Agora, com governador @costa_rui,  em Licinio do Almeida. Mais qualidade de vida para os baianos!
#saneamento #maiságua…",FALSE,0,NA,2017-02-04 16:47:15,FALSE,NA,"827921472047955969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mcverzegnassi",1,TRUE,FALSE,NA,NA
"@lidicedamata Sen, 15 delegados d policia e 16 escrivães estão prontos p trabalhar. Precisamos do intermédio da sra c/ gov @costa_rui",FALSE,1,"lidicedamata",2017-02-04 16:37:35,FALSE,NA,"827919036801507328","52724814","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","osvaldodafeira",0,FALSE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 16:33:30,FALSE,NA,"827918009230454784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vivi_naves",64,TRUE,FALSE,NA,NA
"@governodabahia A equipe de @costa_rui ficou de ver isso para mim e não obtive retorno algum.",FALSE,0,"governodabahia",2017-02-04 16:31:44,FALSE,"827877691605004289","827917565636788224","14700349","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lucineidedelim2",0,FALSE,FALSE,NA,NA
"A inauguração de 2 sistemas de tratamento de #água no município foi realizada neste sábado (4) pelo governador… https://t.co/7ujn4WHq8v",FALSE,6,NA,2017-02-04 16:22:44,TRUE,NA,"827915302222585856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","governodabahia",1,FALSE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 16:20:14,FALSE,NA,"827914673324490753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","claudiosouzaG",64,TRUE,FALSE,NA,NA
"Sr gov @costa_rui os 15 delegados d policia e 16 escrivães estão prontos p trabalhar e ansiosos pela nomeação. O TCE já autorizou #nomeiaRui",FALSE,0,NA,2017-02-04 16:17:42,FALSE,NA,"827914035102355456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","osvaldodafeira",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Ordem de serviço assinada pra reforma do estádio municipal de Licínio de Almeida. https://t.co/oA9jTblfIa",FALSE,0,NA,2017-02-04 16:16:37,FALSE,NA,"827913760715186176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AfonsoFlorence",6,TRUE,FALSE,NA,NA
"RT @costa_rui: E o carinho continua! https://t.co/10uDejWtSJ",FALSE,0,NA,2017-02-04 16:16:34,FALSE,NA,"827913748388143105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AfonsoFlorence",3,TRUE,FALSE,NA,NA
"RT @costa_rui: Unidade de Saúde entregue à população de #LicínioDeAlmeida neste sábado. https://t.co/yMMibGqDDD",FALSE,0,NA,2017-02-04 16:16:28,FALSE,NA,"827913726200262656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AfonsoFlorence",3,TRUE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 16:15:28,FALSE,NA,"827913474252632066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SILVANAFERRAZ49",64,TRUE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 16:10:32,FALSE,NA,"827912232231137280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClaudiaVolpa",64,TRUE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 16:06:20,FALSE,NA,"827911175040094216",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CCambara2",64,TRUE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 15:53:56,FALSE,NA,"827908054402334720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ALZIRALOPES18",64,TRUE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 15:45:32,FALSE,NA,"827905940338909186",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fraca_abusada",64,TRUE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 15:43:00,FALSE,NA,"827905300887900160",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","DanielDcmjr",64,TRUE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 15:40:16,FALSE,NA,"827904616474013697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KraemerDagmar",64,TRUE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 15:38:49,FALSE,NA,"827904248021147649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rodrigo_Hardt",64,TRUE,FALSE,NA,NA
"RT @costa_rui: Ordem de serviço assinada pra reforma do estádio municipal de Licínio de Almeida. https://t.co/oA9jTblfIa",FALSE,0,NA,2017-02-04 15:37:14,FALSE,NA,"827903852955463680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jalfredo14",6,TRUE,FALSE,NA,NA
"@costa_rui  DEFICIENTE VISUAL NÃO TEM DIREITO AO PASSE LIVRE EM SALVADOR Processo n. 0004558-17.2011.8.05.0001 TJBA
cadê o prefeito !!",FALSE,0,"costa_rui",2017-02-04 15:35:36,FALSE,"827903155430162432","827903438595964928","68466700","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adrianocoutin16",0,FALSE,FALSE,NA,NA
"@costa_rui  DEFICIENTE VISUAL NÃO TEM DIREITO AO PASSE LIVRE EM SALVADOR Processo n. 0004558-17.2011.8.05.0001 TJBA
cadê o prefeito !!",FALSE,0,"adrianocoutin16",2017-02-04 15:28:38,FALSE,"827898143186571265","827901685242683392","1890567865","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adrianocoutin16",0,FALSE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 15:28:22,FALSE,NA,"827901620507832320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","isisregis",64,TRUE,FALSE,NA,NA
"RT @costa_rui: O ritmo do Metrô está sendo acompanhado por todos. Em dezembro, colocamos a Estação da Rodoviária em funcionamento regular.…",FALSE,0,NA,2017-02-04 15:21:57,FALSE,NA,"827900004324999173",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","sisdipe",6,TRUE,FALSE,NA,NA
"RT @Mavsampaio: Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a democrac…",FALSE,0,NA,2017-02-04 15:18:52,FALSE,NA,"827899230031327232",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","belle_ckbbio",64,TRUE,FALSE,NA,NA
"Governador @costa_rui
Orgulho da Bahia do Brasil
Ñ se faz política humilhando e maltratando adversário
Respeitem a… https://t.co/MBt5wcS6lD",FALSE,85,NA,2017-02-04 15:16:30,TRUE,NA,"827898634918297600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mavsampaio",64,FALSE,FALSE,NA,NA
"@AfonsoFlorence @costa_rui  Nos ajude. A região aí de Licínio de Almeida precisa muito de Delegado. Somos 15 esperando nomeação.",FALSE,0,"AfonsoFlorence",2017-02-04 15:15:21,FALSE,"827890445132894208","827898344357912576","599427558","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Camilabasouza",0,FALSE,FALSE,NA,NA
"@costa_rui 71 988758340
DEFICIENTE VISUAL NÃO TEM DIREITO AO PASSE LIVRE EM SALVADOR Andamento do Processo n.0004558-17.2011.8.05.0001 -TJBA",FALSE,0,"costa_rui",2017-02-04 15:14:33,FALSE,"827897393811177473","827898143186571265","68466700","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adrianocoutin16",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Mais uma entrega de obra pra levar água aos baianos. #LicínioDeAlmeida https://t.co/kJP78fal2t",FALSE,0,NA,2017-02-04 15:13:12,FALSE,NA,"827897804458749952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marisamanga666",10,TRUE,FALSE,NA,NA
"Governador @costa_rui faça logo uma varredura nos filhotes de ACM e Negromontes da Bahia Pesca...é muito desvio! @governodabahia",FALSE,0,"costa_rui",2017-02-04 15:04:08,FALSE,"827854992790999041","827895521494827008","68466700","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarcosEducacao",0,FALSE,FALSE,NA,NA
"RT @costa_rui: Muito carinho por aqui! #LicínioDeAlmeida https://t.co/sx4wh2Zvwv",FALSE,0,NA,2017-02-04 15:00:50,FALSE,NA,"827894691790192640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DirlaneQueiroz",6,TRUE,FALSE,NA,NA
"Agora, com governador @costa_rui,  em Licinio do Almeida. Mais qualidade de vida para os baianos!
#saneamento… https://t.co/AFBa5QFxW7",FALSE,2,NA,2017-02-04 14:43:58,TRUE,NA,"827890445132894208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AfonsoFlorence",1,FALSE,FALSE,NA,NA
